u,e,k,min,threshold,value,Topic Recall,Class Entropy,Cluster Entropy,Total Entropy,Mean_Newsworthiness,NumberOfEvents
5,2,10,3,4,10,0.5058,1.7334,0.8704,1.3019,0.2190,1186
5,2,10,3,5,1,0.4969,1.7699,0.9558,1.3628,0.2355,1197
5,2,10,3,5,2,0.4981,1.7146,0.9659,1.3403,0.2230,1203
5,2,10,3,5,3,0.5045,1.7136,0.9928,1.3532,0.2288,1208
5,2,10,3,5,4,0.5171,1.7764,1.0000,1.3882,0.2372,1210
5,2,10,3,5,5,0.5105,1.7264,0.9276,1.3270,0.2268,1211
5,2,10,3,5,10,0.4938,1.6933,0.8870,1.2902,0.1925,1189
5,2,10,3,6,1,0.5149,1.7534,0.9939,1.3736,0.2159,1198
5,2,10,3,6,2,0.5001,1.7635,1.0109,1.3872,0.2054,1204
5,2,10,3,6,3,0.5079,1.7989,1.0650,1.4319,0.2205,1209
5,2,10,3,6,4,0.5056,1.7431,1.0215,1.3823,0.2240,1211
5,2,10,3,6,5,0.5137,1.6038,0.8657,1.2348,0.2509,1212
5,2,10,3,6,10,0.4927,1.7062,0.9209,1.3135,0.2333,1191
5,2,10,3,7,1,0.5138,1.6383,0.8805,1.2594,0.2469,1197
5,2,10,3,7,2,0.4913,1.7249,1.0299,1.3774,0.2128,1203
5,2,10,3,7,3,0.4997,1.6484,0.9422,1.2953,0.2139,1208
5,2,10,3,7,4,0.5050,1.7243,0.9836,1.3539,0.1980,1210
5,2,10,3,7,5,0.5087,1.7774,1.0764,1.4269,0.2471,1211
5,2,10,3,7,10,0.4945,1.7806,1.0276,1.4041,0.1901,1189
5,2,10,3,10,1,0.4786,1.7206,0.9697,1.3452,0.2042,1181
5,2,10,3,10,2,0.4994,1.7627,1.0212,1.3919,0.2241,1187
5,2,10,3,10,3,0.4892,1.6834,0.9654,1.3244,0.1853,1191
5,2,10,3,10,4,0.5004,1.6991,1.0043,1.3517,0.2030,1194
5,2,10,3,10,5,0.4984,1.6601,0.9692,1.3147,0.1967,1195
5,2,10,3,10,10,0.4979,1.6243,0.8868,1.2555,0.2127,1174
5,2,10,3,15,1,0.4474,1.7018,0.9069,1.3043,0.1728,1122
5,2,10,3,15,2,0.4443,1.6392,0.8598,1.2495,0.2031,1127
5,2,10,3,15,3,0.4487,1.7118,0.9555,1.3336,0.1907,1130
5,2,10,3,15,4,0.4488,1.7245,0.9725,1.3485,0.1969,1132
5,2,10,3,15,5,0.4468,1.8171,1.0623,1.4397,0.1871,1133
5,2,10,3,15,10,0.4339,1.7419,0.9360,1.3389,0.1831,1116
5,2,10,4,3,1,0.5043,1.6809,0.8802,1.2805,0.1986,1196
5,2,10,4,3,2,0.4995,1.7526,0.9363,1.3444,0.2162,1202
5,2,10,4,3,3,0.5099,1.7965,0.9979,1.3972,0.2166,1206
5,2,10,4,3,4,0.4947,1.7803,1.0141,1.3972,0.2060,1209
5,2,10,4,3,5,0.5075,1.6367,0.8672,1.2519,0.2113,1210
5,2,10,4,3,10,0.4803,1.7565,0.9321,1.3443,0.2258,1188
5,2,10,4,4,1,0.5138,1.6468,0.8803,1.2636,0.2231,1201
5,2,10,4,4,2,0.4982,1.7139,0.9402,1.3270,0.2200,1208
5,2,10,4,4,3,0.5209,1.7436,0.9470,1.3453,0.2442,1212
5,2,10,4,4,4,0.5083,1.6562,0.8954,1.2758,0.2385,1215
5,2,10,4,4,5,0.5167,1.7898,1.0144,1.4021,0.2096,1216
5,2,10,4,4,10,0.4989,1.7007,0.9177,1.3092,0.2296,1194
5,2,10,4,5,1,0.5070,1.7657,0.9914,1.3786,0.2260,1205
5,2,10,4,5,2,0.5265,1.7404,1.0292,1.3848,0.2259,1211
5,2,10,4,5,3,0.5021,1.6303,0.9057,1.2680,0.2039,1215
5,2,10,4,5,4,0.5304,1.6815,0.9872,1.3344,0.2617,1218
5,2,10,4,5,5,0.5171,1.7176,0.9673,1.3425,0.2120,1219
5,2,10,4,5,10,0.5159,1.6838,0.8814,1.2826,0.2216,1197
5,2,10,4,6,1,0.4951,1.6353,0.8950,1.2651,0.2286,1206
5,2,10,4,6,2,0.5246,1.7763,1.0655,1.4209,0.2541,1212
5,2,10,4,6,3,0.5204,1.6911,0.9639,1.3275,0.2137,1217
5,2,10,4,6,4,0.5236,1.6901,1.0014,1.3458,0.2118,1219
5,2,10,4,6,5,0.5228,1.7781,1.0851,1.4316,0.2498,1220
5,2,10,4,6,10,0.4907,1.7483,1.0193,1.3838,0.1955,1198
5,2,10,4,7,1,0.5127,1.8144,1.0834,1.4489,0.2090,1205
5,2,10,4,7,2,0.5073,1.6976,0.9831,1.3403,0.2430,1211
5,2,10,4,7,3,0.5280,1.7190,1.0392,1.3791,0.2569,1215
5,2,10,4,7,4,0.5146,1.6323,0.9144,1.2733,0.2088,1218
5,2,10,4,7,5,0.5222,1.6504,0.9350,1.2927,0.2523,1219
5,2,10,4,7,10,0.4950,1.6013,0.8761,1.2387,0.2344,1197
5,2,10,4,10,1,0.4898,1.6291,0.9518,1.2905,0.1917,1189
5,2,10,4,10,2,0.4852,1.5785,0.9021,1.2403,0.1965,1195
5,2,10,4,10,3,0.5134,1.6765,1.0366,1.3565,0.2044,1199
5,2,10,4,10,4,0.4993,1.7016,1.0394,1.3705,0.1987,1201
5,2,10,4,10,5,0.5061,1.7203,1.0551,1.3877,0.2017,1202
5,2,10,4,10,10,0.4825,1.6830,0.9792,1.3311,0.2242,1181
5,2,10,4,15,1,0.4399,1.6359,0.8897,1.2628,0.1807,1128
5,2,10,4,15,2,0.4551,1.7728,1.0449,1.4088,0.2042,1133
5,2,10,4,15,3,0.4408,1.7677,1.0490,1.4083,0.1974,1136
5,2,10,4,15,4,0.4651,1.6888,0.9426,1.3157,0.2152,1138
5,2,10,4,15,5,0.4577,1.8315,1.0744,1.4530,0.1697,1139
5,2,10,4,15,10,0.4423,1.7384,0.9889,1.3636,0.1804,1122
5,2,10,5,3,1,0.4994,1.6926,0.9151,1.3039,0.2060,1201
5,2,10,5,3,2,0.5180,1.8148,0.9991,1.4070,0.2100,1207
5,2,10,5,3,3,0.5080,1.7816,0.9804,1.3810,0.2014,1211
5,2,10,5,3,4,0.5068,1.7654,0.9670,1.3662,0.2417,1214
5,2,10,5,3,5,0.5037,1.8322,1.0671,1.4496,0.2119,1215
5,2,10,5,3,10,0.4976,1.8037,0.9630,1.3834,0.2220,1193
5,2,10,5,4,1,0.5086,1.7142,0.9683,1.3413,0.2474,1206
5,2,10,5,4,2,0.5128,1.6709,0.8893,1.2801,0.2512,1212
5,2,10,5,4,3,0.5296,1.6429,0.8999,1.2714,0.2221,1217
5,2,10,5,4,4,0.4992,1.6736,0.9449,1.3092,0.2330,1220
5,2,10,5,4,5,0.5208,1.6629,0.9353,1.2991,0.2343,1220
5,2,10,5,4,10,0.5008,1.6669,0.8588,1.2628,0.1948,1198
5,2,10,5,5,1,0.5178,1.6497,0.9021,1.2759,0.2075,1209
5,2,10,5,5,2,0.5025,1.6884,0.9840,1.3362,0.2387,1216
5,2,10,5,5,3,0.5194,1.6510,0.9449,1.2980,0.2108,1220
5,2,10,5,5,4,0.5210,1.6849,0.9985,1.3417,0.2273,1223
5,2,10,5,5,5,0.5187,1.6830,1.0182,1.3506,0.2571,1224
5,2,10,5,5,10,0.5102,1.6879,0.9106,1.2993,0.2502,1201
5,2,10,5,6,1,0.5058,1.6807,0.9452,1.3129,0.2034,1210
5,2,10,5,6,2,0.5209,1.6617,0.9749,1.3183,0.2122,1217
5,2,10,5,6,3,0.5197,1.7836,1.0618,1.4227,0.2459,1221
5,2,10,5,6,4,0.5209,1.7710,1.1060,1.4385,0.2581,1224
5,2,10,5,6,5,0.5223,1.7715,1.0835,1.4275,0.2102,1225
5,2,10,5,6,10,0.5117,1.7194,0.9998,1.3596,0.2463,1202
5,2,10,5,7,1,0.4986,1.7016,0.9687,1.3351,0.2324,1209
5,2,10,5,7,2,0.5111,1.7423,1.0260,1.3841,0.2074,1216
5,2,10,5,7,3,0.5076,1.7004,1.0083,1.3544,0.2004,1220
5,2,10,5,7,4,0.5145,1.6224,0.9567,1.2896,0.2539,1223
5,2,10,5,7,5,0.5273,1.5818,0.9182,1.2500,0.2190,1224
5,2,10,5,7,10,0.5012,1.7202,0.9744,1.3473,0.2102,1201
5,2,10,5,10,1,0.5099,1.6307,0.9981,1.3144,0.2009,1193
5,2,10,5,10,2,0.4950,1.6629,1.0153,1.3391,0.2372,1199
5,2,10,5,10,3,0.5121,1.6959,1.0750,1.3854,0.2022,1203
5,2,10,5,10,4,0.4910,1.6795,1.0446,1.3621,0.2320,1206
5,2,10,5,10,5,0.5143,1.7098,1.0797,1.3948,0.2315,1207
5,2,10,5,10,10,0.4881,1.5902,0.8963,1.2432,0.2277,1186
5,2,10,5,15,1,0.4555,1.6184,0.9069,1.2627,0.1645,1131
5,2,10,5,15,2,0.4429,1.7835,1.0511,1.4173,0.2033,1136
5,2,10,5,15,3,0.4597,1.6174,0.9147,1.2661,0.1684,1140
5,2,10,5,15,4,0.4553,1.7669,1.0731,1.4200,0.1903,1142
5,2,10,5,15,5,0.4541,1.6185,0.9331,1.2758,0.1739,1143
5,2,10,5,15,10,0.4534,1.6936,0.9371,1.3154,0.2071,1125
5,2,10,6,3,1,0.4962,1.7740,1.0230,1.3985,0.1907,1202
5,2,10,6,3,2,0.5067,1.6534,0.9379,1.2956,0.2451,1208
5,2,10,6,3,3,0.5058,1.7889,1.0173,1.4031,0.2125,1213
5,2,10,6,3,4,0.5130,1.7840,1.0356,1.4098,0.2334,1215
5,2,10,6,3,5,0.5029,1.7813,1.0353,1.4083,0.1989,1216
5,2,10,6,3,10,0.5052,1.8032,0.9815,1.3923,0.2463,1194
5,2,10,6,4,1,0.4978,1.6130,0.8839,1.2485,0.1936,1208
5,2,10,6,4,2,0.5126,1.6388,0.8797,1.2592,0.2437,1214
5,2,10,6,4,3,0.5158,1.7108,0.9560,1.3334,0.2309,1218
5,2,10,6,4,4,0.5217,1.7737,1.0593,1.4165,0.2557,1221
5,2,10,6,4,5,0.5109,1.6043,0.9273,1.2658,0.2024,1222
5,2,10,6,4,10,0.4960,1.6666,0.9294,1.2980,0.2391,1200
5,2,10,6,5,1,0.5152,1.6210,0.8972,1.2591,0.2073,1211
5,2,10,6,5,2,0.5136,1.7831,1.0610,1.4220,0.2209,1217
5,2,10,6,5,3,0.5345,1.7232,1.0401,1.3817,0.2235,1222
5,2,10,6,5,4,0.5124,1.6091,0.9471,1.2781,0.2506,1225
5,2,10,6,5,5,0.5342,1.7205,1.0620,1.3912,0.2692,1226
5,2,10,6,5,10,0.5033,1.6236,0.8983,1.2610,0.1990,1203
5,2,10,6,6,1,0.5129,1.6966,0.9723,1.3344,0.2417,1212
5,2,10,6,6,2,0.5120,1.7320,1.0624,1.3972,0.2481,1218
5,2,10,6,6,3,0.5189,1.6026,0.9001,1.2514,0.2098,1223
5,2,10,6,6,4,0.5275,1.6296,0.9913,1.3105,0.2153,1226
5,2,10,6,6,5,0.5169,1.7092,1.0112,1.3602,0.2464,1227
5,2,10,6,6,10,0.5068,1.6519,0.9438,1.2978,0.2027,1204
5,2,10,6,7,1,0.5061,1.6505,0.9819,1.3162,0.2016,1211
5,2,10,6,7,2,0.5293,1.5887,0.9499,1.2693,0.2620,1217
5,2,10,6,7,3,0.5173,1.7343,1.1198,1.4270,0.2536,1222
5,2,10,6,7,4,0.5194,1.5943,0.9301,1.2622,0.2232,1225
5,2,10,6,7,5,0.5081,1.5706,0.9312,1.2509,0.2013,1226
5,2,10,6,7,10,0.5090,1.6005,0.9065,1.2535,0.2461,1203
5,2,10,6,10,1,0.5006,1.6660,0.9967,1.3314,0.1979,1195
5,2,10,6,10,2,0.5092,1.5914,0.9607,1.2760,0.2040,1201
5,2,10,6,10,3,0.5065,1.5896,0.9673,1.2785,0.2265,1205
5,2,10,6,10,4,0.5011,1.6060,1.0036,1.3048,0.2352,1208
5,2,10,6,10,5,0.5097,1.6393,1.0330,1.3361,0.2038,1208
5,2,10,6,10,10,0.4943,1.6401,0.9555,1.2978,0.2334,1187
5,2,10,6,15,1,0.4550,1.6180,0.8886,1.2533,0.2058,1133
5,2,10,6,15,2,0.4600,1.6480,0.9350,1.2915,0.1922,1137
5,2,10,6,15,3,0.4618,1.7642,1.0515,1.4079,0.1815,1141
5,2,10,6,15,4,0.4529,1.5899,0.9303,1.2601,0.2070,1143
5,2,10,6,15,5,0.4735,1.7896,1.0905,1.4400,0.1809,1144
5,2,10,6,15,10,0.4483,1.6217,0.9325,1.2771,0.1642,1126
5,2,10,8,3,1,0.5131,1.7381,1.0022,1.3702,0.2197,1196
5,2,10,8,3,2,0.4912,1.6823,0.9315,1.3069,0.2145,1202
5,2,10,8,3,3,0.5048,1.6729,0.9269,1.2999,0.1993,1206
5,2,10,8,3,4,0.5078,1.6687,0.9433,1.3060,0.2408,1209
5,2,10,8,3,5,0.5125,1.6733,0.9367,1.3050,0.2435,1210
5,2,10,8,3,10,0.4917,1.6800,0.8969,1.2885,0.2263,1188
5,2,10,8,4,1,0.5024,1.8087,1.0936,1.4512,0.2239,1201
5,2,10,8,4,2,0.5134,1.7255,1.0072,1.3664,0.2513,1208
5,2,10,8,4,3,0.5023,1.7725,1.0420,1.4073,0.2046,1212
5,2,10,8,4,4,0.5247,1.6793,0.9484,1.3138,0.2227,1215
5,2,10,8,4,5,0.4968,1.7480,1.0391,1.3936,0.1958,1216
5,2,10,8,4,10,0.5050,1.7022,0.9573,1.3297,0.2111,1194
5,2,10,8,5,1,0.4971,1.7885,1.0834,1.4359,0.1922,1205
5,2,10,8,5,2,0.5145,1.6741,1.0303,1.3522,0.2426,1211
5,2,10,8,5,3,0.4995,1.5945,0.8904,1.2424,0.2300,1215
5,2,10,8,5,4,0.5115,1.6353,0.9743,1.3048,0.2026,1218
5,2,10,8,5,5,0.5059,1.7454,1.0600,1.4027,0.2402,1219
5,2,10,8,5,10,0.4941,1.7272,1.0252,1.3762,0.2384,1197
5,2,10,8,6,1,0.5014,1.7162,1.0447,1.3804,0.2074,1206
5,2,10,8,6,2,0.5091,1.5945,0.9086,1.2516,0.2148,1212
5,2,10,8,6,3,0.5121,1.5977,0.9602,1.2789,0.2456,1217
5,2,10,8,6,4,0.5092,1.7084,1.0638,1.3861,0.2004,1219
5,2,10,8,6,5,0.5210,1.6887,1.0271,1.3579,0.2584,1220
5,2,10,8,6,10,0.4913,1.6415,0.9194,1.2804,0.2217,1198
5,2,10,8,7,1,0.5228,1.7614,1.1216,1.4415,0.2433,1205
5,2,10,8,7,2,0.5049,1.7150,1.0767,1.3958,0.2091,1211
5,2,10,8,7,3,0.5197,1.7056,1.0836,1.3946,0.2145,1215
5,2,10,8,7,4,0.5194,1.5809,0.9944,1.2877,0.2093,1218
5,2,10,8,7,5,0.5210,1.6673,1.0457,1.3565,0.2262,1219
5,2,10,8,7,10,0.5031,1.7283,1.0490,1.3887,0.2148,1197
5,2,10,8,10,1,0.4888,1.7170,1.0853,1.4011,0.2170,1189
5,2,10,8,10,2,0.5014,1.7674,1.1415,1.4545,0.2307,1195
5,2,10,8,10,3,0.4871,1.6499,1.0614,1.3556,0.2310,1199
5,2,10,8,10,4,0.5146,1.6645,1.0911,1.3778,0.2347,1201
5,2,10,8,10,5,0.4886,1.6867,1.0894,1.3880,0.2131,1202
5,2,10,8,10,10,0.4938,1.6089,0.9489,1.2789,0.2121,1181
5,2,10,8,15,1,0.4321,1.7774,1.0612,1.4193,0.1669,1128
5,2,10,8,15,2,0.4502,1.7833,1.1014,1.4424,0.1622,1133
5,2,10,8,15,3,0.4427,1.7555,1.0761,1.4158,0.1749,1136
5,2,10,8,15,4,0.4569,1.6921,1.0195,1.3558,0.1869,1138
5,2,10,8,15,5,0.4482,1.7262,1.0474,1.3868,0.1778,1139
5,2,10,8,15,10,0.4491,1.6496,0.9172,1.2834,0.1799,1122
5,2,15,1,3,1,0.5206,1.7177,0.9140,1.3159,0.2533,1213
5,2,15,1,3,2,0.5076,1.6641,0.8890,1.2766,0.2247,1220
5,2,15,1,3,3,0.5220,1.6638,0.8760,1.2699,0.2329,1224
5,2,15,1,3,4,0.5212,1.6578,0.8449,1.2513,0.2439,1227
5,2,15,1,3,5,0.5365,1.7095,0.9308,1.3202,0.2558,1228
5,2,15,1,3,10,0.5068,1.7491,0.8929,1.3210,0.2051,1205
5,2,15,1,4,1,0.5215,1.7646,1.0213,1.3929,0.2361,1219
5,2,15,1,4,2,0.5126,1.6272,0.8880,1.2576,0.2321,1225
5,2,15,1,4,3,0.5372,1.7105,0.9384,1.3245,0.2314,1230
5,2,15,1,4,4,0.5176,1.6692,0.8926,1.2809,0.2146,1233
5,2,15,1,4,5,0.5335,1.6252,0.8501,1.2376,0.2603,1234
5,2,15,1,4,10,0.5132,1.8293,0.9987,1.4140,0.2236,1211
5,2,15,1,5,1,0.5133,1.7336,0.9967,1.3652,0.2208,1222
5,2,15,1,5,2,0.5211,1.7207,0.9850,1.3529,0.2547,1229
5,2,15,1,5,3,0.5240,1.6652,0.8964,1.2808,0.2603,1234
5,2,15,1,5,4,0.5424,1.7722,1.0334,1.4028,0.2359,1237
5,2,15,1,5,5,0.5314,1.7381,1.0033,1.3707,0.2493,1238
5,2,15,1,5,10,0.5229,1.6737,0.9322,1.3030,0.2457,1214
5,2,15,1,6,1,0.5217,1.7038,0.9346,1.3192,0.2584,1224
5,2,15,1,6,2,0.5417,1.7474,1.0408,1.3941,0.2690,1230
5,2,15,1,6,3,0.5241,1.7819,1.0635,1.4227,0.2494,1235
5,2,15,1,6,4,0.5294,1.7094,0.9975,1.3534,0.2303,1238
5,2,15,1,6,5,0.5319,1.7647,1.0722,1.4184,0.2291,1239
5,2,15,1,6,10,0.5219,1.6466,0.8802,1.2634,0.2162,1215
5,2,15,1,7,1,0.5127,1.7158,1.0024,1.3591,0.2162,1222
5,2,15,1,7,2,0.5175,1.7137,0.9967,1.3552,0.2201,1229
5,2,15,1,7,3,0.5302,1.6191,0.9541,1.2866,0.2544,1234
5,2,15,1,7,4,0.5265,1.7415,1.0260,1.3837,0.2547,1237
5,2,15,1,7,5,0.5436,1.6740,0.9882,1.3311,0.2648,1238
5,2,15,1,7,10,0.5117,1.8045,1.0525,1.4285,0.2311,1214
5,2,15,1,10,1,0.5178,1.5810,0.9078,1.2444,0.2407,1205
5,2,15,1,10,2,0.5033,1.6685,0.9893,1.3289,0.2041,1212
5,2,15,1,10,3,0.5211,1.6324,0.9598,1.2961,0.2144,1216
5,2,15,1,10,4,0.5081,1.7474,1.1045,1.4259,0.2164,1219
5,2,15,1,10,5,0.5296,1.6393,0.9674,1.3033,0.2439,1220
5,2,15,1,10,10,0.5033,1.6220,0.9061,1.2641,0.2135,1197
5,2,15,1,15,1,0.4655,1.6574,0.8660,1.2617,0.2135,1141
5,2,15,1,15,2,0.4566,1.7410,1.0065,1.3737,0.2105,1146
5,2,15,1,15,3,0.4624,1.6797,0.9133,1.2965,0.1940,1150
5,2,15,1,15,4,0.4751,1.6771,0.9250,1.3011,0.1896,1152
5,2,15,1,15,5,0.4509,1.6975,0.9566,1.3270,0.1885,1153
5,2,15,1,15,10,0.4655,1.7653,0.9819,1.3736,0.1702,1135
5,2,15,2,3,1,0.5191,1.7654,0.9881,1.3767,0.2560,1228
5,2,15,2,3,2,0.5315,1.7828,0.9841,1.3834,0.2448,1235
5,2,15,2,3,3,0.5318,1.6210,0.8886,1.2548,0.2604,1240
5,2,15,2,3,4,0.5299,1.8195,1.0582,1.4388,0.2384,1243
5,2,15,2,3,5,0.5254,1.6107,0.8908,1.2507,0.2144,1244
5,2,15,2,3,10,0.5156,1.7310,0.9557,1.3433,0.2099,1219
5,2,15,2,4,1,0.5291,1.7376,0.9576,1.3476,0.2324,1234
5,2,15,2,4,2,0.5317,1.6123,0.8831,1.2477,0.2668,1241
5,2,15,2,4,3,0.5439,1.7196,0.9741,1.3468,0.2521,1246
5,2,15,2,4,4,0.5306,1.8025,1.0931,1.4478,0.2606,1249
5,2,15,2,4,5,0.5512,1.6594,0.9489,1.3041,0.2742,1250
5,2,15,2,4,10,0.5135,1.8334,1.0604,1.4469,0.2414,1225
5,2,15,2,5,1,0.5406,1.7300,1.0033,1.3667,0.2324,1238
5,2,15,2,5,2,0.5278,1.8009,1.0780,1.4395,0.2417,1245
5,2,15,2,5,3,0.5412,1.7111,0.9958,1.3534,0.2345,1250
5,2,15,2,5,4,0.5417,1.6983,1.0256,1.3619,0.2376,1253
5,2,15,2,5,5,0.5551,1.6125,0.9444,1.2784,0.2429,1254
5,2,15,2,5,10,0.5117,1.7995,1.0492,1.4243,0.2363,1229
5,2,15,2,6,1,0.5321,1.5926,0.9086,1.2506,0.2376,1239
5,2,15,2,6,2,0.5395,1.5703,0.9042,1.2373,0.2597,1246
5,2,15,2,6,3,0.5408,1.6294,0.9655,1.2975,0.2582,1251
5,2,15,2,6,4,0.5396,1.6822,1.0035,1.3429,0.2718,1254
5,2,15,2,6,5,0.5459,1.6489,1.0182,1.3336,0.2518,1255
5,2,15,2,6,10,0.5313,1.7436,1.0314,1.3875,0.2499,1230
5,2,15,2,7,1,0.5223,1.7677,1.0818,1.4248,0.2279,1238
5,2,15,2,7,2,0.5387,1.7551,1.1190,1.4371,0.2431,1245
5,2,15,2,7,3,0.5277,1.6375,0.9992,1.3184,0.2609,1250
5,2,15,2,7,4,0.5407,1.6672,1.0260,1.3466,0.2436,1253
5,2,15,2,7,5,0.5369,1.7282,1.0857,1.4070,0.2358,1254
5,2,15,2,7,10,0.5361,1.6978,1.0136,1.3557,0.2486,1229
5,2,15,2,10,1,0.5211,1.6636,1.0038,1.3337,0.2348,1220
5,2,15,2,10,2,0.5227,1.7516,1.1208,1.4362,0.2186,1226
5,2,15,2,10,3,0.5280,1.5657,0.9692,1.2674,0.2530,1231
5,2,15,2,10,4,0.5156,1.6115,1.0044,1.3079,0.2435,1234
5,2,15,2,10,5,0.5440,1.5986,0.9652,1.2819,0.2537,1235
5,2,15,2,10,10,0.4980,1.6045,0.9370,1.2707,0.2202,1211
5,2,15,2,15,1,0.4791,1.7660,1.0534,1.4097,0.2148,1153
5,2,15,2,15,2,0.4588,1.7468,1.0476,1.3972,0.1677,1158
5,2,15,2,15,3,0.4816,1.7108,1.0397,1.3752,0.1881,1162
5,2,15,2,15,4,0.4655,1.6738,1.0253,1.3495,0.1874,1164
5,2,15,2,15,5,0.4873,1.5819,0.8970,1.2394,0.2011,1165
5,2,15,2,15,10,0.4647,1.6250,0.8887,1.2569,0.1862,1146
5,2,15,3,3,1,0.5350,1.6964,0.9522,1.3243,0.2240,1240
5,2,15,3,3,2,0.5445,1.7718,1.0564,1.4141,0.2724,1247
5,2,15,3,3,3,0.5405,1.7494,1.0560,1.4027,0.2601,1252
5,2,15,3,3,4,0.5545,1.6152,0.8866,1.2509,0.2728,1255
5,2,15,3,3,5,0.5370,1.7257,1.0069,1.3663,0.2484,1256
5,2,15,3,3,10,0.5325,1.6921,0.9678,1.3299,0.2560,1231
5,2,15,3,4,1,0.5338,1.7534,1.0414,1.3974,0.2208,1246
5,2,15,3,4,2,0.5421,1.6724,0.9793,1.3259,0.2349,1253
5,2,15,3,4,3,0.5329,1.6516,0.9800,1.3158,0.2266,1259
5,2,15,3,4,4,0.5615,1.7018,1.0324,1.3671,0.2694,1262
5,2,15,3,4,5,0.5539,1.5621,0.9190,1.2406,0.2549,1263
5,2,15,3,4,10,0.5346,1.6780,0.9307,1.3044,0.2212,1237
5,2,15,3,5,1,0.5357,1.6441,0.9648,1.3045,0.2660,1250
5,2,15,3,5,2,0.5397,1.7101,1.0692,1.3897,0.2699,1257
5,2,15,3,5,3,0.5459,1.7592,1.0840,1.4216,0.2458,1263
5,2,15,3,5,4,0.5410,1.6203,1.0103,1.3153,0.2469,1266
5,2,15,3,5,5,0.5650,1.5598,0.9409,1.2504,0.2891,1267
5,2,15,3,5,10,0.5204,1.7142,1.0184,1.3663,0.2578,1241
5,2,15,3,6,1,0.5538,1.6380,0.9998,1.3189,0.2840,1251
5,2,15,3,6,2,0.5393,1.6970,1.0783,1.3877,0.2609,1259
5,2,15,3,6,3,0.5539,1.6634,1.0519,1.3577,0.2708,1264
5,2,15,3,6,4,0.5488,1.7260,1.1270,1.4265,0.2397,1267
5,2,15,3,6,5,0.5530,1.5494,0.9451,1.2473,0.2403,1269
5,2,15,3,6,10,0.5228,1.6384,0.9331,1.2857,0.2162,1242
5,2,15,3,7,1,0.5384,1.7244,1.1016,1.4130,0.2303,1250
5,2,15,3,7,2,0.5370,1.5733,0.9661,1.2697,0.2278,1257
5,2,15,3,7,3,0.5553,1.6285,1.0317,1.3301,0.2738,1263
5,2,15,3,7,4,0.5604,1.5978,1.0228,1.3103,0.2792,1266
5,2,15,3,7,5,0.5412,1.7087,1.1019,1.4053,0.2641,1267
5,2,15,3,7,10,0.5427,1.7104,1.0812,1.3958,0.2730,1241
5,2,15,3,10,1,0.5248,1.6611,1.0738,1.3675,0.2137,1231
5,2,15,3,10,2,0.5472,1.6474,1.0943,1.3708,0.2459,1238
5,2,15,3,10,3,0.5350,1.6871,1.1114,1.3993,0.2366,1243
5,2,15,3,10,4,0.5381,1.5606,1.0038,1.2822,0.2381,1246
5,2,15,3,10,5,0.5307,1.5458,0.9737,1.2597,0.2648,1247
5,2,15,3,10,10,0.5319,1.7143,1.0532,1.3837,0.2576,1223
5,2,15,3,15,1,0.4658,1.6298,0.9252,1.2775,0.1986,1162
5,2,15,3,15,2,0.4737,1.7017,1.0344,1.3681,0.2019,1167
5,2,15,3,15,3,0.4766,1.5990,0.9788,1.2889,0.2054,1171
5,2,15,3,15,4,0.4811,1.6601,1.0242,1.3421,0.1858,1173
5,2,15,3,15,5,0.4871,1.6370,0.9820,1.3095,0.2017,1174
5,2,15,3,15,10,0.4669,1.6857,1.0159,1.3508,0.1938,1155
5,2,15,4,3,1,0.5408,1.7626,1.0536,1.4081,0.2525,1249
5,2,15,4,3,2,0.5319,1.6691,0.9872,1.3282,0.2436,1256
5,2,15,4,3,3,0.5492,1.7311,1.0552,1.3932,0.2704,1261
5,2,15,4,3,4,0.5471,1.6918,1.0409,1.3664,0.2534,1265
5,2,15,4,3,5,0.5534,1.7068,1.0488,1.3778,0.2563,1266
5,2,15,4,3,10,0.5231,1.7948,1.0610,1.4279,0.2267,1240
5,2,15,4,4,1,0.5556,1.7323,1.0865,1.4094,0.2551,1255
5,2,15,4,4,2,0.5491,1.6458,1.0020,1.3239,0.2466,1263
5,2,15,4,4,3,0.5461,1.7201,1.0906,1.4053,0.2631,1268
5,2,15,4,4,4,0.5634,1.5488,0.9492,1.2490,0.2756,1272
5,2,15,4,4,5,0.5433,1.5895,0.9691,1.2793,0.2664,1273
5,2,15,4,4,10,0.5488,1.7840,1.0959,1.4399,0.2678,1246
5,2,15,4,5,1,0.5326,1.6103,1.0006,1.3055,0.2480,1259
5,2,15,4,5,2,0.5686,1.5649,0.9429,1.2539,0.2547,1267
5,2,15,4,5,3,0.5492,1.6329,1.0474,1.3401,0.2442,1273
5,2,15,4,5,4,0.5671,1.6412,1.0498,1.3455,0.2501,1276
5,2,15,4,5,5,0.5524,1.5775,0.9970,1.2873,0.2414,1277
5,2,15,4,5,10,0.5345,1.6114,0.9669,1.2891,0.2440,1250
5,2,15,4,6,1,0.5365,1.6506,1.0547,1.3526,0.2219,1261
5,2,15,4,6,2,0.5565,1.6178,1.0107,1.3143,0.2788,1268
5,2,15,4,6,3,0.5681,1.6946,1.1126,1.4036,0.2491,1274
5,2,15,4,6,4,0.5574,1.6845,1.0909,1.3877,0.2860,1277
5,2,15,4,6,5,0.5583,1.6470,1.0773,1.3622,0.2599,1279
